user_id,min(time_stamp)
224275899,2013-12-17
224276911,2013-11-25
224278935,2013-10-24
224280453,2013-11-12
224281971,2013-10-30
224282983,2013-11-25
224284501,2014-10-02
224285513,2013-12-06
224286525,2014-10-17
224287537,2013-11-05
224288549,2013-10-02
224289561,2013-12-13
224290067,2013-12-05
224291585,2013-11-18
224292091,2013-12-05
224292597,2013-12-17
224293609,2013-11-25
224296645,2014-10-13
224297151,2014-11-12
224299681,2013-12-17
224301199,2013-12-02
224302717,2013-12-05
224304741,2014-10-23
224305753,2013-11-18
224307271,2014-10-31
224307777,2014-12-01
224318403,2013-12-19
224318909,2014-10-23
224320427,2014-10-14
224323463,2013-11-27
224323969,2013-11-19
224326499,2013-12-13
224329029,2013-12-10
224329535,2014-10-22
224331559,2014-10-09
224332065,2013-11-13
224334595,2014-12-02
224335607,2013-11-11
224336113,2014-11-21
224336619,2014-10-13
224341679,2013-12-18
224344715,2014-11-15
224352811,2013-10-21
224353317,2014-10-09
224355341,2013-12-03
224361413,2013-12-18
224363943,2013-12-02
224364449,2013-12-30
224364955,2013-11-06
224369003,2013-11-08
224370015,2013-12-03
224370521,2013-10-22
224375581,2013-12-05
224376087,2013-11-11
224380135,2013-10-29
224384689,2014-10-22
224385701,2013-10-24
224391267,2013-10-22
224393797,2013-10-25
224394303,2013-12-05
224397845,2014-11-14
224399869,2013-12-05
224404929,2014-11-30
224405941,2014-10-22
224407459,2013-10-29
224409483,2013-11-12
224409989,2013-11-04
224416567,2014-11-04
224419097,2014-11-14
224421627,2013-10-15
224423145,2013-11-15
224425169,2013-10-30
224431747,2014-10-23
224440349,2014-10-28
224441361,2014-10-28
224441867,2013-11-21
224444903,2014-10-22
224447433,2013-12-24
224447939,2013-10-25
224453505,2013-11-19
224456541,2014-11-13
224460589,2014-11-21
224461095,2014-10-10
224463625,2013-12-03
224465143,2013-12-17
224469191,2013-10-11
224470203,2013-10-14
224474251,2013-11-01
224475263,2013-11-01
224476781,2013-10-31
224477287,2013-11-11
224482853,2013-11-19
224487913,2014-11-26
224496009,2014-10-17
224501069,2014-10-01
224503093,2013-11-13
224503599,2014-10-10
224506635,2013-12-30
224509165,2013-11-21
224511695,2013-12-20
224518779,2014-11-11
224519791,2013-12-10
224521309,2013-10-01
224523839,2014-11-21
224524851,2014-12-04
224525357,2014-10-07
224529911,2014-10-10
224531429,2013-11-15
224531935,2013-12-17
224533959,2013-11-05
224536489,2014-10-16
224536995,2013-10-21
224539525,2013-11-12
224543067,2014-10-13
224551163,2014-12-16
224552175,2014-10-01
224553187,2013-11-20
224554705,2014-10-02
224558247,2014-12-03
224558753,2013-12-19
224561283,2013-11-18
224562801,2014-10-28
224564319,2013-12-10
224567861,2013-11-12
224568367,2013-11-13
224569379,2014-10-23
224574439,2013-12-13
224583547,2014-10-13
224589619,2013-12-17
224590631,2014-10-28
224594173,2013-10-11
224594679,2013-11-22
224596197,2013-11-27
224596703,2013-12-17
224603281,2014-10-23
224604799,2013-10-14
224607329,2013-11-21
224609859,2013-12-26
224611377,2013-10-31
224611883,2013-10-03
224613907,2013-10-16
224616437,2014-10-23
224617449,2013-11-04
224618461,2013-11-12
224623521,2013-12-06
224624027,2013-12-17
224634653,2013-12-05
224636677,2014-10-17
224639207,2013-11-13
224644267,2014-11-04
224650339,2014-10-10
224651857,2014-10-22
224656917,2014-10-11
224659953,2013-11-18
224674627,2013-10-10
224675133,2013-10-24
224679181,2013-11-26
224680699,2013-11-21
224681711,2013-11-01
224690819,2014-10-06
224694361,2013-12-05
224696385,2013-12-03
224708023,2014-12-11
224710553,2014-12-11
224712577,2014-10-28
224717637,2013-11-11
224719155,2013-12-04
224719661,2014-12-15
224721685,2014-10-20
224722697,2014-11-04
224723203,2014-10-17
224727251,2013-11-26
224729781,2013-12-17
224730287,2013-10-21
224732817,2013-12-19
224742937,2013-10-14
224744961,2013-10-03
224746985,2013-10-31
224758117,2013-11-08
224761659,2013-12-11
224765707,2014-10-10
224767225,2014-10-10
224775321,2013-10-22
224775827,2014-11-18
224777345,2014-10-22
224781393,2014-10-10
224784429,2013-10-28
224787971,2013-11-11
224789995,2013-11-26
224790501,2013-10-08
224794043,2013-11-18
224800621,2014-10-07
224802139,2014-10-22
224802645,2014-10-22
224807705,2014-10-22
224814789,2014-10-03
224816307,2014-10-20
224820861,2013-12-10
224821367,2013-11-18
224822379,2013-12-05
224825921,2014-10-18
224826427,2013-12-05
224828451,2014-10-28
224833511,2013-11-22
224835029,2013-12-20
224844137,2014-10-23
224846667,2013-11-12
224847679,2014-10-10
224849197,2014-10-23
224853751,2014-11-21
224856787,2013-10-15
224857799,2013-11-13
224860835,2013-12-16
224868931,2014-10-23
224869437,2014-11-27
224875003,2013-11-14
224883099,2014-11-15
224884617,2013-11-01
224887147,2013-10-28
224889677,2013-12-06
224891701,2013-12-05
224892713,2013-10-28
224893725,2014-11-03
224898279,2013-12-03
224898785,2014-11-04
224907893,2014-10-22
224909917,2013-12-09
224911941,2013-12-05
224915483,2014-11-26
224922567,2013-11-19
224923073,2014-10-30
224934711,2014-11-16
224937241,2014-10-10
224940277,2013-11-25
224940783,2014-11-18
224945843,2013-10-22
224953939,2013-11-29
224956469,2014-11-04
224958493,2013-12-20
224961023,2014-10-22
224961529,2013-10-09
224967601,2014-10-20
224973167,2014-10-10
224974179,2014-11-12
224979239,2014-10-21
224981769,2014-11-30
224983287,2014-10-24
224984805,2013-11-26
224986323,2013-10-11
224986829,2013-11-26
224987841,2014-10-10
224991383,2013-11-25
224998467,2013-11-27
224998973,2014-10-28
224999985,2014-10-22
225000997,2014-10-19
225002515,2013-12-17
225006057,2013-12-06
225009093,2014-11-05
225010611,2014-10-28
225011117,2014-10-10
225014659,2013-12-16
225016683,2013-11-19
225020731,2013-10-09
225026803,2014-10-09
225032875,2013-10-10
225037935,2014-10-28
225038441,2013-11-01
225040971,2014-10-30
225043501,2013-11-07
225044007,2014-10-30
225044513,2014-10-06
225048055,2014-10-09
225052609,2013-12-27
225058681,2014-10-06
225059187,2014-11-19
225064247,2014-10-02
225064753,2014-10-09
225070319,2013-10-22
225071331,2014-10-20
225074367,2014-10-22
225075379,2013-12-10
225076391,2013-12-10
225080945,2014-10-09
225081451,2014-10-10
225087017,2014-10-31
225088535,2014-12-03
225090053,2014-10-03
225094101,2014-10-06
225099161,2013-11-13
225100173,2014-10-11
225101185,2013-11-29
225101691,2014-10-08
225102197,2013-12-16
225102703,2014-10-07
225104727,2014-10-07
225107257,2014-11-04
225108269,2014-10-01
225110293,2014-10-06
225112317,2014-11-17
225115859,2014-10-09
225118895,2013-11-20
225119401,2014-11-25
225121425,2014-10-19
225121931,2014-10-28
225129015,2014-10-09
225132051,2014-12-22
225134581,2014-10-02
225135087,2014-10-02
225139135,2014-10-17
225139641,2014-10-13
225140147,2014-10-13
225141665,2014-10-07
225143183,2014-10-01
225144701,2014-10-04
225145207,2014-10-08
225148243,2014-10-10
225150267,2014-12-09
225151785,2014-10-10
225152291,2014-10-07
225155327,2014-12-08
225158869,2014-10-07
225163929,2014-10-10
225165953,2014-10-14
225169495,2014-12-27
225171013,2014-10-07
225174555,2014-10-22
225176073,2013-12-04
225176579,2014-10-15
225177085,2014-10-10
225177591,2014-10-25
225178097,2014-10-17
225178603,2013-11-21
225180627,2014-10-11
225181639,2014-10-27
225182145,2013-11-01
225186699,2014-10-17
225193277,2014-10-01
225194795,2013-10-04
225195301,2014-10-02
225195807,2014-10-10
225198843,2014-10-02
225200867,2014-10-02
225205927,2014-10-20
225207445,2014-10-13
225209975,2013-11-12
225210481,2013-10-31
225210987,2014-10-17
225211999,2014-10-02
225212505,2014-10-28
225214023,2014-10-28
225214529,2014-10-02
225215035,2014-10-07
225218071,2014-10-09
225218577,2013-10-23
225222119,2014-10-10
225222625,2014-10-10
225229203,2014-10-06
225229709,2014-10-10
225230215,2014-10-06
225232239,2014-11-10
225232745,2014-11-02
225233757,2014-10-20
225237805,2014-11-05
225238817,2014-10-10
225240335,2014-10-21
225241853,2014-10-27
225242359,2014-10-21
225245901,2013-10-03
225246407,2014-12-15
225247925,2014-11-03
225248937,2014-11-03
225250961,2014-10-30
225252479,2014-10-02
225252985,2014-10-22
225254503,2014-10-02
225258045,2014-10-27
225258551,2014-10-17
225259563,2014-10-13
225260069,2014-10-23
225263611,2014-10-10
225265129,2014-10-02
225266141,2014-10-17
225266647,2014-11-06
225267153,2014-11-07
225269177,2014-10-23
225269683,2014-10-02
225271201,2014-10-24
225272213,2014-11-13
225272719,2014-10-23
225273731,2014-10-24
225274743,2014-10-07
225275755,2014-10-10
225277273,2014-10-22
225277779,2014-10-28
225278285,2014-10-10
225278791,2014-10-06
225279297,2014-10-02
225280309,2014-11-02
225280815,2014-10-23
225282333,2013-11-13
225282839,2014-11-03
225283851,2014-10-31
225286381,2013-10-15
225287393,2013-11-12
225291947,2014-10-10
225292453,2014-10-10
225292959,2014-11-06
225293465,2014-10-22
225293971,2014-10-17
225294983,2014-11-04
225297007,2014-10-22
225297513,2014-10-13
225299031,2014-10-10
225300043,2014-10-02
225301055,2014-10-28
225302067,2014-10-28
225302573,2014-10-22
225303079,2014-10-10
225304091,2014-11-03
225306115,2014-10-16
225308139,2014-10-10
225310669,2014-10-10
225312693,2014-11-03
225313199,2014-10-10
225315223,2014-10-31
225316741,2014-10-14
225317753,2013-12-06
225318765,2014-10-06
225319271,2014-10-27
225319777,2014-10-07
225320283,2014-10-23
225320789,2014-10-18
225321295,2014-10-21
225322307,2014-11-12
225324331,2013-10-11
225324837,2014-10-11
225326355,2013-11-08
225327367,2014-11-17
225328379,2014-10-13
225329897,2014-10-23
225330403,2014-11-17
225331921,2014-11-10
225332427,2014-12-08
225333945,2014-10-07
225334451,2014-11-13
225334957,2014-11-10
225335969,2013-11-12
225336981,2014-10-20
225337487,2014-10-02
225339005,2014-10-10
225340017,2014-11-18
225340523,2014-10-28
225341029,2014-10-14
225342041,2014-10-06
225343559,2014-10-14
225344571,2014-11-17
225345583,2014-10-08
225346089,2014-10-01
225347101,2014-10-07
225347607,2014-10-07
225348619,2014-10-15
225349125,2014-10-06
225350643,2014-11-18
225351655,2014-11-05
225352667,2013-12-27
225353679,2014-11-05
225355197,2014-10-28
225357221,2014-11-04
225357727,2014-10-02
225359751,2014-10-10
225360763,2014-10-10
225361269,2014-10-10
225361775,2014-10-02
225363293,2014-10-22
225364305,2014-10-17
225366329,2014-10-10
225367847,2014-10-10
225368353,2014-10-29
225368859,2014-10-07
225369365,2014-11-04
225369871,2014-10-06
225370883,2014-10-06
225373413,2014-11-14
225373919,2014-11-06
225374425,2014-10-07
225374931,2014-11-10
225375437,2014-10-28
225378473,2014-10-27
225379991,2014-10-30
225381509,2014-10-01
225382521,2014-10-07
225383027,2014-11-24
225384039,2014-10-07
225385051,2014-10-06
225387075,2014-10-14
225388087,2014-10-07
225389605,2014-11-24
225391123,2014-10-22
225392135,2014-10-28
225392641,2013-10-02
225393147,2014-10-25
225393653,2014-10-15
225394159,2014-10-30
225395171,2013-10-03
225395677,2014-10-14
225397195,2014-10-21
225398713,2014-10-03
225399219,2014-10-28
225400737,2014-10-10
225401749,2014-10-10
225402255,2014-10-22
225403267,2014-10-27
225403773,2014-11-24
225404279,2014-11-04
225404785,2014-10-07
225405291,2014-10-22
225406303,2014-11-19
225406809,2014-11-04
225408833,2014-10-10
225410857,2014-10-07
225411363,2014-10-23
225412375,2014-11-19
225412881,2014-11-04
225413387,2014-10-23
225413893,2014-10-09
225414399,2014-10-13
225414905,2014-12-15
225415411,2014-10-21
225415917,2014-11-23
225416929,2014-10-10
225417435,2014-10-28
225418953,2013-11-13
225419965,2014-11-04
225420471,2014-10-10
225422495,2013-12-13
225424013,2014-10-02
225425025,2014-10-10
225426543,2014-10-10
225427555,2014-10-07
225428061,2014-11-24
225429073,2014-10-20
225429579,2014-10-14
225431603,2013-10-22
225432615,2014-10-14
225433121,2014-11-04
225433627,2014-10-23
225434639,2014-10-30
225435145,2014-10-22
225436157,2014-11-26
225437169,2014-10-20
225437675,2014-10-22
225438181,2014-10-06
225438687,2014-10-22
225439193,2014-10-28
225440711,2014-10-20
225441217,2013-12-03
225442229,2014-11-27
225442735,2014-10-17
225443241,2014-11-30
225444759,2014-10-07
225445771,2014-11-30
225446277,2014-11-26
225447289,2014-10-06
225447795,2014-11-25
225451337,2014-10-07
225451843,2014-11-02
225452349,2014-10-22
225452855,2014-10-09
225453361,2014-10-29
225453867,2013-11-20
225454373,2014-10-10
225455385,2014-10-20
225456903,2014-11-12
225457915,2014-10-07
225458421,2014-10-23
225459939,2014-10-27
225460445,2014-11-28
225462469,2013-10-11
225463481,2014-10-23
225463987,2014-12-01
225464999,2014-10-20
225466011,2014-10-28
225466517,2014-12-01
225467023,2014-11-19
225467529,2013-11-11
225469047,2014-10-21
225472589,2014-11-11
225473095,2014-10-10
225475119,2014-10-30
225475625,2014-11-12
225476131,2014-10-23
225477143,2014-10-17
225479673,2014-11-19
225481697,2014-10-31
225482203,2014-10-09
225482709,2013-11-25
225483215,2014-10-23
225484227,2014-10-28
225484733,2014-10-23
225485239,2014-11-15
225486757,2014-10-28
225487263,2013-10-16
225487769,2014-11-04
225489793,2014-10-22
225490299,2014-10-10
225490805,2014-10-14
225491311,2014-10-02
225491817,2014-10-22
225492829,2014-10-22
225494853,2014-10-17
225495359,2013-12-05
225495865,2014-11-13
225497889,2014-10-28
225498395,2014-10-10
225498901,2014-10-30
225499407,2014-10-10
225499913,2014-10-17
225500925,2014-10-07
225501937,2014-10-22
225502443,2014-12-01
225502949,2013-11-26
225503455,2014-10-02
225504973,2014-10-17
225505985,2014-10-23
225506997,2014-10-23
225508009,2014-10-07
225509021,2014-10-10
225510033,2014-12-08
225510539,2013-12-05
225511045,2014-12-03
225511551,2014-11-28
225513069,2014-10-14
225513575,2014-10-22
225514587,2014-10-06
225515599,2014-10-27
225517117,2014-10-23
225518129,2014-10-22
225518635,2014-10-23
225519647,2014-10-07
225520659,2014-10-10
225521165,2014-11-18
225522177,2014-10-06
225522683,2014-10-17
225523189,2014-11-14
225523695,2014-10-06
225525213,2014-10-17
225525719,2014-12-08
225526731,2014-11-07
225527237,2014-10-07
225527743,2014-10-09
225529261,2014-12-02
225530779,2014-11-29
225531791,2014-10-07
225533309,2014-11-19
225534321,2014-10-22
225535333,2014-11-19
225536345,2014-10-23
225536851,2014-11-11
225537357,2014-10-23
225538369,2014-11-20
225539381,2014-11-14
225539887,2014-10-30
225540393,2014-10-30
225540899,2014-11-23
225541911,2014-11-18
225542417,2014-11-14
225542923,2014-11-04
225543429,2014-12-05
225545453,2014-11-10
225546465,2014-10-10
225547477,2014-10-10
225548489,2014-11-17
225548995,2014-12-09
225549501,2014-10-28
225551019,2014-11-25
225551525,2014-10-13
225552537,2014-11-12
225553549,2014-10-23
225555067,2014-11-20
225556079,2014-11-26
225557091,2014-10-28
225557597,2014-10-23
225558103,2014-12-26
225559621,2014-10-27
225560127,2014-10-07
225561645,2014-10-23
225562151,2014-10-02
225562657,2014-10-29
225563163,2014-10-23
225563669,2014-12-08
225564175,2014-10-07
225564681,2014-12-04
225566199,2014-11-26
225568729,2014-11-18
225569235,2014-12-01
225569741,2014-12-10
225570753,2014-11-12
225571765,2014-10-22
225572777,2014-12-11
225573283,2014-11-12
225573789,2014-10-22
225574801,2014-10-10
225576319,2014-11-25
225576825,2014-10-10
225577837,2014-10-09
225578343,2014-10-28
225578849,2014-12-05
225580873,2014-12-03
225582391,2014-10-28
225585933,2014-11-05
225586439,2014-11-05
225586945,2014-12-03
225587451,2014-10-13
225587957,2014-10-23
225589981,2014-12-09
225592005,2014-12-11
225592511,2014-12-01
225595041,2014-11-12
225596559,2014-12-08
225597065,2014-10-28
225597571,2014-11-04
225598583,2014-11-26
225599089,2014-10-23
225600607,2014-10-27
225602125,2014-10-30
225602631,2014-11-17
225603137,2014-10-10
225603643,2014-11-24
225604149,2014-10-22
225605161,2014-11-05
225607185,2014-10-28
225608197,2014-11-18
225608703,2014-10-20
225610221,2014-11-04
225610727,2014-10-07
225612751,2014-12-02
225613763,2014-12-11
225614775,2014-11-04
225615281,2014-11-28
225615787,2014-10-24
225616799,2014-10-27
225617305,2014-11-14
225617811,2014-12-04
225618823,2014-10-06
225619329,2014-10-28
225620847,2014-11-21
225621859,2014-12-09
225622365,2014-11-08
225622871,2014-12-15
225623377,2014-10-02
225623883,2014-11-06
225624389,2014-10-22
225624895,2014-11-26
225625401,2014-12-12
225626413,2014-10-28
225626919,2014-12-03
225627931,2014-10-10
225628437,2014-10-29
225628943,2014-11-27
225629449,2014-11-25
225630461,2014-12-15
225631473,2014-11-24
225631979,2014-10-21
225632485,2014-10-20
225632991,2014-12-03
225634003,2014-12-02
225636533,2014-11-03
225637545,2014-12-03
225638051,2014-10-30
225638557,2014-12-05
225640075,2014-10-27
225640581,2014-10-10
225641593,2014-11-07
225642099,2014-10-30
225643111,2014-12-13
225644123,2014-11-04
225645135,2014-11-18
225646147,2014-10-29
225646653,2014-12-14
225647159,2014-10-22
225648171,2014-10-14
225648677,2014-11-27
225649183,2014-11-24
225650195,2014-10-14
225652219,2014-11-04
225652725,2014-10-23
225653231,2014-10-30
225653737,2014-10-10
225654243,2014-10-28
225655255,2014-10-27
225656267,2014-10-01
225656773,2014-11-03
225657279,2014-11-21
225657785,2014-12-09
225658291,2014-10-10
225658797,2014-12-17
225659303,2014-10-07
225660315,2014-11-12
225660821,2014-10-22
225661327,2014-10-26
225662339,2014-11-14
225663857,2014-10-23
225664363,2014-12-15
225664869,2014-12-15
225666893,2014-10-02
225667399,2014-10-28
225667905,2014-10-23
225668411,2014-10-23
225668917,2014-10-28
225669929,2014-10-23
225671447,2014-10-02
225671953,2014-10-02
225672459,2014-10-14
225672965,2014-10-28
225673471,2014-10-22
225673977,2014-11-04
225674483,2014-10-09
225675495,2014-10-23
225676001,2014-11-01
225676507,2014-10-30
225677013,2014-12-15
225677519,2014-11-19
225678025,2014-11-21
225678531,2014-10-23
225679543,2014-12-09
225681061,2014-10-14
225681567,2014-10-10
225682073,2014-10-07
225682579,2014-10-22
225683085,2014-11-12
225683591,2014-10-10
225684603,2014-10-10
225687133,2014-10-10
225687639,2014-10-02
225688145,2014-10-29
225688651,2014-10-28
225689157,2014-10-17
225689663,2014-10-22
225690169,2014-10-10
225691181,2014-10-23
225691687,2014-10-23
225692193,2014-10-24
225693205,2014-10-23
225694723,2014-10-28
225695735,2014-10-23
225697253,2014-10-28
225698771,2014-11-26
225699783,2014-10-28
225700795,2014-10-22
225702313,2014-10-23
225703325,2014-10-02
225704843,2014-12-12
225705349,2014-11-12
225706361,2014-12-18
225706867,2014-12-08
225707373,2014-10-28
225707879,2014-10-08
225708385,2014-12-15
225709397,2014-10-15
225709903,2014-10-10
225710915,2014-10-07
225711421,2014-12-16
225711927,2014-11-11
225712939,2014-11-28
225713445,2014-11-24
225713951,2014-11-18
225714457,2014-11-04
225715975,2014-12-16
225716481,2014-11-27
225716987,2014-10-10
225717999,2014-10-20
225719517,2014-10-02
225720023,2014-12-01
225720529,2014-10-23
225721541,2014-10-10
225722553,2014-10-09
225723565,2014-10-23
225725083,2014-10-27
225726601,2014-10-28
225727107,2014-11-27
225727613,2014-10-22
225728625,2014-11-19
225729637,2014-12-07
225731155,2014-12-08
225731661,2014-10-07
225732167,2014-12-20
225733179,2014-10-28
225733685,2014-12-18
225734191,2014-11-01
225734697,2014-10-30
225735203,2014-10-23
225735709,2014-10-28
225736215,2014-10-02
225737733,2014-10-14
225738239,2014-10-22
225739251,2014-12-22
225740263,2014-12-02
225740769,2014-10-28
225742287,2014-10-22
225743299,2014-12-23
225743805,2014-10-10
225744817,2014-11-04
225745323,2014-10-23
225745829,2014-10-23
225746335,2014-10-27
225747853,2014-10-09
225748865,2014-10-23
225750383,2014-10-28
225751901,2014-10-23
225752407,2014-10-28
225752913,2014-11-07
225753925,2014-10-27
225754431,2014-10-28
225755949,2014-12-10
225757467,2014-10-22
225758985,2014-10-23
225759491,2014-12-17
225760503,2014-10-15
225761009,2014-11-14
225761515,2014-12-17
225762527,2014-10-20
225765057,2014-10-23
225765563,2014-10-23
225767081,2014-10-09
225768599,2014-12-01
225769105,2014-10-10
225769611,2014-10-23
225770117,2014-10-22
225771635,2014-10-06
225772647,2014-10-22
225775683,2014-10-17
225776189,2014-10-28
225776695,2014-10-09
225777201,2014-10-22
225778213,2014-10-22
225779225,2014-10-07
225780237,2014-12-04
225781249,2014-11-26
225781755,2014-11-12
225782261,2014-10-10
225782767,2014-10-09
225783273,2014-10-10
225784285,2014-11-05
225786309,2014-12-11
225786815,2014-11-13
225787321,2014-10-10
225787827,2014-10-10
225788333,2014-10-10
225788839,2014-11-13
225789851,2014-10-10
225790863,2014-10-23
225792381,2014-10-10
225792887,2014-10-07
225793393,2014-10-10
225793899,2014-10-23
225794405,2014-10-10
225794911,2014-10-10
225795417,2014-10-24
225795923,2014-10-10
225796429,2014-10-10
225797441,2014-10-23
225798959,2014-10-23
225799465,2014-10-10
225799971,2014-12-09
225800477,2014-10-10
225801489,2014-12-08
225801995,2014-10-10
225802501,2014-10-23
225803007,2014-10-30
225804019,2014-10-10
225804525,2014-12-04
225805537,2014-12-16
225806043,2014-10-10
225806549,2014-10-29
225808067,2014-10-22
225808573,2014-10-07
225810091,2014-10-27
225812115,2014-12-10
225812621,2014-11-13
225813127,2014-10-10
225813633,2014-10-28
225814645,2014-10-10
225815151,2014-10-10
225816669,2014-11-21
225817175,2014-11-19
225817681,2014-12-09
225818187,2014-10-10
225818693,2014-11-18
225819199,2014-10-30
225820211,2014-10-29
225821223,2014-10-17
225821729,2014-11-20
225822235,2014-12-09
225822741,2014-10-28
225823247,2014-12-21
225823753,2014-12-11
225824259,2014-11-21
225824765,2014-11-04
225825777,2014-12-13
225826283,2014-12-03
225826789,2014-11-21
225827295,2014-10-22
225827801,2014-12-18
225828813,2014-12-10
225829319,2014-10-14
225830837,2014-11-26
225831343,2014-12-03
225832355,2014-12-19
225833873,2014-11-04
225834379,2014-11-26
225834885,2014-10-28
225835391,2014-10-22
225835897,2014-10-22
225836403,2014-10-20
225836909,2014-10-10
225837415,2014-12-04
225838427,2014-12-03
225839439,2014-11-21
225840451,2014-12-03
225840957,2014-12-08
225841463,2014-10-07
225841969,2014-10-10
225842475,2014-10-02
225842981,2014-11-14
225843993,2014-12-03
225845005,2014-10-07
225845511,2014-10-27
225846523,2014-10-28
225847029,2014-12-23
225847535,2014-10-20
225848547,2014-11-14
225849053,2014-12-01
225850065,2014-11-12
225850571,2014-10-22
225851077,2014-10-20
225851583,2014-11-13
225852089,2014-12-15
225852595,2014-11-21
225853101,2014-10-10
225853607,2014-10-06
225854113,2014-10-23
225854619,2014-12-08
225855631,2014-12-03
225856137,2014-10-22
225856643,2014-11-04
225857149,2014-10-30
225857655,2014-12-04
225858161,2014-12-13
225858667,2014-12-10
225859173,2014-10-14
225859679,2014-10-23
225860185,2014-11-04
225860691,2014-10-15
225861197,2014-12-09
225862209,2014-10-15
225863727,2014-10-06
225864233,2014-12-22
225865245,2014-12-11
225865751,2014-10-22
225866257,2014-10-22
225866763,2014-11-13
225867269,2014-10-28
225867775,2014-10-22
225868281,2014-10-30
225868787,2014-10-27
225869293,2014-10-06
225869799,2014-12-08
225870305,2014-12-04
225871823,2014-10-23
225873341,2014-10-10
225874353,2014-12-15
225875365,2014-10-17
225875871,2014-10-10
225876883,2014-10-06
225877389,2014-10-06
225879413,2014-10-06
225879919,2014-11-19
225880425,2014-10-22
225880931,2014-12-01
225881437,2014-10-14
225881943,2014-10-06
225882449,2014-10-22
225883461,2014-10-29
225883967,2014-11-14
225884473,2014-10-23
225884979,2014-10-28
225885991,2014-10-06
225886497,2014-11-04
225887003,2014-10-10
225887509,2014-10-20
225888015,2014-11-14
225888521,2014-10-23
225890039,2014-12-15
225890545,2014-10-10
225893075,2014-10-09
225894087,2014-10-23
225894593,2014-11-03
225895605,2014-10-23
225896111,2014-10-10
225896617,2014-11-12
225897123,2014-10-30
225897629,2014-11-04
225898135,2014-11-18
225898641,2014-12-04
225899147,2014-10-22
225899653,2014-12-16
225901171,2014-11-27
225902689,2014-10-28
225903701,2014-12-08
225904207,2014-10-28
225904713,2014-10-22
225905219,2014-10-30
225905725,2014-11-13
225906231,2014-10-30
225907243,2014-10-22
225907749,2014-11-01
225908255,2014-11-12
225908761,2014-11-12
225909267,2014-10-22
225909773,2014-10-27
225910279,2014-10-06
225910785,2014-12-20
225911291,2014-11-13
225911797,2014-11-21
225912809,2014-10-02
225914327,2014-11-21
225914833,2014-12-09
225915339,2014-11-12
225915845,2014-12-18
225916351,2014-11-19
225917363,2014-12-18
225918375,2014-12-02
225919387,2014-10-28
225919893,2014-12-04
225920905,2014-10-28
225921411,2014-12-11
225922423,2014-10-23
225922929,2014-12-26
225923435,2014-12-22
225923941,2014-10-28
225926471,2014-10-28
225927483,2014-10-22
225927989,2014-10-17
225928495,2014-10-06
225929001,2014-12-19
225929507,2014-10-10
225932037,2014-11-25
225932543,2014-10-07
225933049,2014-11-18
225934061,2014-12-11
225934567,2014-10-28
225935073,2014-11-12
225936085,2014-11-20
225936591,2014-10-09
225937603,2014-10-10
225938109,2014-12-11
225938615,2014-12-13
225939627,2014-11-24
225940133,2014-11-13
225940639,2014-10-28
225941145,2014-11-17
225942157,2014-11-13
225943169,2014-12-18
225943675,2014-11-25
225944181,2014-11-10
225944687,2014-10-27
225945193,2014-10-28
225945699,2014-10-10
225946205,2014-11-25
225947217,2014-11-14
225947723,2014-11-04
225949241,2014-10-06
225950253,2014-10-10
225950759,2014-12-02
225951771,2014-11-14
225952277,2014-10-22
225953289,2014-10-06
225953795,2014-10-14
225954301,2014-11-04
225955313,2014-10-24
225956325,2014-11-04
225956831,2014-10-14
225958349,2014-12-25
225958855,2014-10-10
225959361,2014-10-28
225960879,2014-10-20
225962397,2014-12-20
225963409,2014-10-30
225964421,2014-10-23
225964927,2014-10-10
225965433,2014-10-06
225965939,2014-11-03
225966445,2014-12-14
225967457,2014-11-21
225968469,2014-10-10
225968975,2014-10-09
225970493,2014-10-10
225972517,2014-10-10
225973023,2014-10-22
225973529,2014-10-09
225974541,2014-10-21
225975553,2014-11-04
225976059,2014-10-28
225976565,2014-11-12
225977071,2014-10-14
225979601,2014-10-22
225980107,2014-11-07
225981119,2014-10-31
225981625,2014-10-14
225982131,2014-12-08
225982637,2014-11-26
225983143,2014-10-06
225983649,2014-10-20
225985673,2014-10-10
225986179,2014-11-13
225986685,2014-10-23
225987191,2014-10-23
225987697,2014-11-13
225988203,2014-11-17
225988709,2014-10-09
225989721,2014-10-09
225990733,2014-10-10
225991239,2014-11-28
225991745,2014-10-07
225992251,2014-10-13
225992757,2014-12-16
225994275,2014-10-23
225994781,2014-10-10
225995287,2014-12-08
225995793,2014-11-03
225996805,2014-11-12
225998323,2014-10-10
226000347,2014-10-23
226000853,2014-10-13
226001865,2014-10-28
226003383,2014-11-10
226003889,2014-11-11
226004395,2014-10-23
226006925,2014-12-04
226007431,2014-10-02
226008949,2014-12-10
226010467,2014-12-23
226011985,2014-10-10
226012491,2014-10-22
226014009,2014-10-10
226014515,2014-11-24
226015527,2014-11-04
226016033,2014-11-14
226016539,2014-11-03
226017045,2014-10-09
226018057,2014-12-15
226019069,2014-10-10
226019575,2014-11-13
226020081,2014-10-23
226022105,2014-10-22
226024129,2014-10-10
226025141,2014-10-14
226026659,2014-10-10
226027165,2014-11-12
226027671,2014-10-20
226029189,2014-10-10
226029695,2014-10-10
226031213,2014-10-23
226032225,2014-11-19
226032731,2014-10-28
226033237,2014-10-06
226033743,2014-10-28
226034755,2014-12-12
226035261,2014-11-21
226035767,2014-11-04
